doc_id	title	author_id	first_name	surname_prefix	surname	full_name	birth_year	death_year	year_of_publication
bom_001held02	Heldere gezichten	bom_001	Emmanuel	de	Bom	Bom, Emmanuel de	1868.0	1953.0	1920
robb002roma03	Roman van een gezin. Deel 2. Eén voor één	robb002	Herman		Robbers	Robbers, Herman	1868.0	1937.0	1910
brus002verb01	In 't verbouwereerde oude stadje	brus002	M.J.		Brusse	Brusse, M.J.	1873.0	1941.0	1920
marr019stuu01	Stuurman Flink, of De schipbreuk van De Vrede	marr019	Frederick		Marryat	Marryat, Frederick	1792.0	1848.0	1920
brin030voor03	Voor 't eerst van huis	brin030	Tine		Brinkgreve-Wicherink	Brinkgreve-Wicherink, Tine	1880.0	1936.0	1920
schu012arta01	De Artapappa's	schu012	J.B.		Schuil	Schuil, J.B.	1875.0	1960.0	1920
wit_001drie01	De drie vrouwen in het Heilige Woud	wit_001	Augusta	de	Wit	Wit, Augusta de	1864.0	1939.0	1920
wit_001dure01	Het dure moederschap	wit_001	Augusta	de	Wit	Wit, Augusta de	1864.0	1939.0	1907
zegg001kolo01	Koloniaaltje	zegg001	Marie C.	van	Zeggelen	Zeggelen, Marie C. van	1870.0	1957.0	1920
zern001vrou01	Een vrouw als zij	zern001	Elisabeth		Zernike	Zernike, Elisabeth	1891.0	1982.0	1920
quer001gesl05	Het geslacht der Santeljano's. Het wonderschone rijpen (onder ps. Joost Mendes)	quer001	Em.		Querido	Querido, Em.	1871.0	1943.0	1920
quer001gesl06	Het geslacht der Santeljano's. 's Wasdoms volle tooi (onder ps. Joost Mendes)	quer001	Em.		Querido	Querido, Em.	1871.0	1943.0	1920
teir001nieu01	De nieuwe Uilenspiegel	teir001	Herman		Teirlinck	Teirlinck, Herman	1879.0	1967.0	1920
stij007htei01	Arme menschen	stij007	Reimond		Stijns	Stijns, Reimond	1850.0	1905.0	1920
sabb002tkwa01	't Kwartet der Jacobijnen	sabb002	Maurits		Sabbe	Sabbe, Maurits	1873.0	1938.0	1920
smed001mens01	Menschen uit een stil stadje	smed001	Alie		Smeding	Smeding, Alie	1890.0	1938.0	1920
bore002zusj01	Het zusje	bore002	Henri		Borel	Borel, Henri	1869.0	1933.0	1900
robb002roma01	Roman van een gezin. Deel 1. De gelukkige familie	robb002	Herman		Robbers	Robbers, Herman	1868.0	1937.0	1909
looy001fees01	Feesten	looy001	Jac.	van	Looy	Looy, Jac. van	1855.0	1930.0	1903
naef002vrie01	Vriendin	naef002	Top		Naeff	Naeff, Top	1878.0	1953.0	1920
love002tamb01	Tamboer	love002	Virginie		Loveling	Loveling, Virginie	1836.0	1923.0	1920
coen011eila02	Eiland van geluk	coen011	Ed		Coenraads	Coenraads, Ed	1883.0	1936.0	1920
eman001mens01	Mensen	eman001	Marcellus		Emants	Emants, Marcellus	1848.0	1923.0	1920
gogh002hoog01	De hooge toren	gogh002	Anna	van	Gogh-Kaulbach	Gogh-Kaulbach, Anna van	1869.0	1960.0	1920
holt075scho01	Het schot op het spook	holt075	William		Holt	Holt, William	1881.0	1948.0	1920
holt075broe01	De broeders des verderfs	holt075	William		Holt	Holt, William	1881.0	1948.0	1920
reyn008insh01	Zijden en keerzijden. Deel 16. In 's Heiligen Bureaucratius' rijk	reyn008	Jeanne		Reyneke van Stuwe	Reyneke van Stuwe, Jeanne	1874.0	1951.0	1920
reyn008mani01	Van vrouwenleven. Deel 1. De man in 't spel	reyn008	Jeanne		Reyneke van Stuwe	Reyneke van Stuwe, Jeanne	1874.0	1951.0	1921
haan008jeru01	Jerusalem	haan008	Jacob Israël	de	Haan	Haan, Jacob Israël de	1881.0	1924.0	1921
hend001maai01	De maaier van den dood (onder ps. Edw. Halliwells)	hend001	Fr.		Hendrichs	Hendrichs, Fr.	1862.0	1938.0	1921
blaa012mini01	Minister Tom	blaa012	Henriëtte		Blaauw	Blaauw, Henriëtte	1875.0	1949.0	1921
blaa012ridd01	Ridder Weetniet	blaa012	Henriëtte		Blaauw	Blaauw, Henriëtte	1875.0	1949.0	1921
blaa012prin01	Prins Edelhart	blaa012	Henriëtte		Blaauw	Blaauw, Henriëtte	1875.0	1949.0	1921
ouds001verh01	Verhalen	ouds001	J.	van	Oudshoorn	Oudshoorn, J. van	1876.0	1951.0	1921
moer010bevr01	De bevrijders	moer010	P.H.	van	Moerkerken jr.	Moerkerken jr., P.H. van	1877.0	1951.0	1914
moer010onde01	De ondergang van het dorp	moer010	P.H.	van	Moerkerken jr.	Moerkerken jr., P.H. van	1877.0	1951.0	1913
bore002vlin01	Vlindertje	bore002	Henri		Borel	Borel, Henri	1869.0	1933.0	1901
keni001klei01	De kleine Mademoiselle Cérisette	keni001	Paul		Kenis	Kenis, Paul	1885.0	1934.0	1921
brug004huis01	Het huisje aan de sloot	brug004	Carry	van	Bruggen	Bruggen, Carry van	1881.0	1932.0	1921
brug007freu01	De freule	brug007	Kees	van	Bruggen	Bruggen, Kees van	1874.0	1960.0	1921
brug007koni01	Koning Adam	brug007	Kees	van	Bruggen	Bruggen, Kees van	1874.0	1960.0	1921
brug007leve01	Het leven van Joost Welgemoed	brug007	Kees	van	Bruggen	Bruggen, Kees van	1874.0	1960.0	1921
boud007spie01	Het spiegeltje	boud007	Ina		Boudier-Bakker	Boudier-Bakker, Ina	1875.0	1966.0	1917
scha004frie01	Friesch dorpsleven uit een vorige tijd	scha004	Nine	van der	Schaaf	Schaaf, Nine van der	1882.0	1973.0	1921
quer001gesl07	Het geslacht der Santeljano's. 's Werelds daverende wedloop. Eerste boek (onder ps. Joost Mendes)	quer001	Em.		Querido	Querido, Em.	1871.0	1943.0	1921
wiel033jako01	Jakob Platjie	wiel033	G.R.	von	Wielligh	Wielligh, G.R. von	1859.0	1932.0	1918
brug004indi01	Een Indisch huwelijk	brug004	Carry	van	Bruggen	Bruggen, Carry van	1881.0	1932.0	1921
schi031jans01	Jan Starheim	schi031	Willem		Schippers	Schippers, Willem	1867.0	1954.0	1921
been001zwer03	De zwerftochten van Kakkerlak	been001	Joh. H.		Been	Been, Joh. H.	1859.0	1930.0	1921
witm001booz01	Een booze stiefmoeder!	witm001	Tine	van	Berken	Berken, Tine van	1870.0	1899.0	1898
oost053gero01	Geroepen. Een verhaal uit den Zuid-Afrikaanschen Vrijheidsoorlog 	oost053	Harm		Oost	Oost, Harm	1877.0	1964.0	1902
stam006drie04	Drie kwajongens 	stam006	Jacob		Stamperius	Stamperius, Jacob	1858.0	1936.0	1900
baer008twee01	Het tweede leven van Wieske Veyt	baer008	Clovis		Baert	Baert, Clovis	1897.0	1966.0	1922
koen006limb01	Limburgsche verhalen	koen006	Marie		Koenen	Koenen, Marie	1879.0	1959.0	1922
kiev001klei02	Kleine Olle en zijn ekster	kiev001	C.J.		Kieviet	Kieviet, C.J.	1858.0	1931.0	1909
quer002manu01	De Jordaan: Amsterdamsch epos. Deel 3: Manus Peet	quer002	Israël		Querido	Querido, Israël	1872.0	1932.0	1922
timm010anne01	Anna-Marie	timm010	Felix		Timmermans	Timmermans, Felix	1886.0	1947.0	1921
smed001ster01	Sterke webben	smed001	Alie		Smeding	Smeding, Alie	1890.0	1938.0	1922
brug004avon01	Avontuurtjes	brug004	Carry	van	Bruggen	Bruggen, Carry van	1881.0	1932.0	1922
brug004vers01	Het verspeelde leven (onder ps. Justine Abbing)	brug004	Carry	van	Bruggen	Bruggen, Carry van	1881.0	1932.0	1922
man_002aard01	Aardebanden	man_002	Herman	de	Man	Man, Herman de	1898.0	1946.0	1922
verr007rege02	Regenboog uit andere kleuren	verr007	Hugo		Verriest	Verriest, Hugo	1840.0	1922.0	1899
heij011kame01	Kamertjeszonde	heij011	Herman		Heijermans	Heijermans, Herman	1864.0	1924.0	1898
eren003vert01	Vertelling en mijmering	eren003	Frans		Erens	Erens, Frans	1857.0	1935.0	1922
reyn008come01	Van vrouwenleven. Deel 2. De comedie der liefde	reyn008	Jeanne		Reyneke van Stuwe	Reyneke van Stuwe, Jeanne	1874.0	1951.0	1922
boer123myst01	Het mysterie van het Veluwehuis (onder ps. J. van Callant)	boer123	Jan L.	de	Boer	Boer, Jan L. de	1888.0	1951.0	1923
blaa012gehe01	Het geheim van tante Saar	blaa012	Henriëtte		Blaauw	Blaauw, Henriëtte	1875.0	1949.0	1923
coen011fakk01	Fakkeldragers	coen011	Ed		Coenraads	Coenraads, Ed	1883.0	1936.0	1923
abko001krui01	Kruimeltje	abko001	Chr.	van	Abkoude	Abkoude, Chr. van	1880.0	1960.0	1923
oord001irme01	Irmenlo. Deel 1	oord001	Adriaan	van	Oordt	Oordt, Adriaan van	1865.0	1910.0	1896
oeve003inwe01	Het inwendig leven van Paul	oeve003	Karel	van den	Oever	Oever, Karel van den	1879.0	1926.0	1923
brug004verg01	De vergelding (onder ps. Justine Abbing)	brug004	Carry	van	Bruggen	Bruggen, Carry van	1881.0	1932.0	1923
thij006kees01	Kees de jongen	thij006	Theo		Thijssen	Thijssen, Theo	1879.0	1943.0	1923
tous004gesp01	Het gesprek in Tractoria	tous004	Fernand		Toussaint van Boelaere	Toussaint van Boelaere, Fernand	1875.0	1947.0	1923
bord001fant04	Fantastische vertellingen. Bundel 2	bord001	F.		Bordewijk	Bordewijk, F.	1884.0	1965.0	1923
woud008tome02	Tom en ik	woud008	Johanna	van	Woude	Woude, Johanna van	1853.0	1904.0	1923
oord001irme02	Irmenlo. Deel 2	oord001	Adriaan	van	Oordt	Oordt, Adriaan van	1865.0	1910.0	1896
brug004mane01	Maneschijn met koek en Al om een suiker balletje	brug004	Carry	van	Bruggen	Bruggen, Carry van	1881.0	1932.0	1923
velt023zoon01	Een zoon en zijn moeder 	velt023	Jan		Veltman	Veltman, Jan	1857.0	1938.0	1923
osse002corr02	Corrie en de kaboutertjes	osse002	Bertha Elisabeth	van	Osselen-van Delden	Osselen-van Delden, Bertha Elisabeth van	1847.0	1936.0	1898
cohe020uitd04	Uit de school geklapt	cohe020	Paulina Jacoba		Cohen-de Vries	Cohen-de Vries, Paulina Jacoba	1884.0	1923.0	1923
thir001droo01	De droomer	thir001	Antoon		Thiry	Thiry, Antoon	1888.0	1954.0	1923
thir001inho01	In ''t hofken van Oliveten' en VII andere verhalen van simpele menschen	thir001	Antoon		Thiry	Thiry, Antoon	1888.0	1954.0	1923
clae004vulg02	De vulgaire geschiedenis van Charelke Dop	clae004	Ernest		Claes	Claes, Ernest	1885.0	1968.0	1923
bore002karm01	Karma	bore002	Henri		Borel	Borel, Henri	1869.0	1933.0	1923
snie002kraa01	Het kraaien-nest	snie002	Jan Renier		Snieders	Snieders, Jan Renier	1812.0	1888.0	1923
heij011droo03	Droompaard en andere verhalen	heij011	Herman		Heijermans	Heijermans, Herman	1864.0	1924.0	1923
vers010vanj01	Van een jongen die geluk had	vers010	Frans		Verschoren	Verschoren, Frans	1874.0	1951.0	1923
treg001ramp01	Ramp en misdaad. 1623-1638	treg001	Arnaud	de	Trega	Trega, Arnaud de	1844.0	1925.0	1924
kiev001woel02	De Woelwater	kiev001	C.J.		Kieviet	Kieviet, C.J.	1858.0	1931.0	1924
blom062lang01	Langs een omweg  	blom062	W.		Blomberg-Zeeman	Blomberg-Zeeman, W.			1924
thir001mees01	Meester Vindevogel	thir001	Antoon		Thiry	Thiry, Antoon	1888.0	1954.0	1924
homo004hofn01	De hofnar van Gelre	homo004	J.C.		Homoet	Homoet, J.C.			1924
aals010lotg01	Lotgevallen van een voetbalschoen	aals010	George	van	Aalst	Aalst, George van	1897.0	1925.0	1924
brug029ampi01	Ampie	brug029	Jochem	van	Bruggen	Bruggen, Jochem van	1881.0	1957.0	1924
wilm001mens01	Menschenhanden	wilm001			Wilma	Wilma	1873.0	1967.0	1924
quer002jord04	De Jordaan: Amsterdamsch epos. Deel 4: Mooie Karel	quer002	Israël		Querido	Querido, Israël	1872.0	1932.0	1924
quer001gesl08	Het geslacht der Santeljano's. 's Werelds daverende wedloop. Tweede boek (onder ps. Joost Mendes)	quer001	Em.		Querido	Querido, Em.	1871.0	1943.0	1924
houw008nove01	Novellen (1920-'22)	houw008	Roel		Houwink	Houwink, Roel	1899.0	1987.0	1924
wess008clow01	De Clowns en de fantasten (onder ps. Frederik Chasalle)	wess008	Constant	van	Wessem	Wessem, Constant van	1891.0	1954.0	1924
bord001fant05	Fantastische vertellingen. Bundel 3	bord001	F.		Bordewijk	Bordewijk, F.	1884.0	1965.0	1924
tous004zilv01	De zilveren vruchtenschaal	tous004	Fernand		Toussaint van Boelaere	Toussaint van Boelaere, Fernand	1875.0	1947.0	1924
smed001acht01	Achter het anker	smed001	Alie		Smeding	Smeding, Alie	1890.0	1938.0	1924
boud007stra01	De straat	boud007	Ina		Boudier-Bakker	Boudier-Bakker, Ina	1875.0	1966.0	1924
buys009tant01	Tantes	buys009	Cyriel		Buysse	Buysse, Cyriel	1859.0	1932.0	1924
keni001fete01	Fêtes galantes	keni001	Paul		Kenis	Kenis, Paul	1885.0	1934.0	1924
oord001warh01	Warhold	oord001	Adriaan	van	Oordt	Oordt, Adriaan van	1865.0	1910.0	1906
prin003koni01	Een koning	prin003	Arij		Prins	Prins, Arij	1860.0	1922.0	1897
robb002mann02	Een mannenleven. Deel 2. Op hooge golven	robb002	Herman		Robbers	Robbers, Herman	1868.0	1937.0	1924
smed001stra01	Strakke dagen	smed001	Alie		Smeding	Smeding, Alie	1890.0	1938.0	1924
heij011joep01	Joep's wonderlijke avonturen	heij011	Herman		Heijermans	Heijermans, Herman	1864.0	1924.0	1908
heij011droo01	Droomkoninkje. Een verhaal voor groote kinderen	heij011	Herman		Heijermans	Heijermans, Herman	1864.0	1924.0	1924
bott016doov01	Wondere verhalen van vader Uggelebug. Deel 1. Doove Jabik en de betooverde vogelschrik	bott016	Tjeerd		Bottema	Bottema, Tjeerd	1884.0	1978.0	1924
jong003were01	De wereldreis van Bulletje en Bonestaak	jong003	A.M.	de	Jong	Jong, A.M. de	1888.0	1943.0	1924
ouds001tobi01	Tobias en de dood	ouds001	J.	van	Oudshoorn	Oudshoorn, J. van	1876.0	1951.0	1925
looy001wond01	De wonderlijke avonturen van Zebedeus	looy001	Jac.	van	Looy	Looy, Jac. van	1855.0	1930.0	1925
looy001wond02	De wonderlijke avonturen van Zebedeus	looy001	Jac.	van	Looy	Looy, Jac. van	1855.0	1930.0	1925
snie001alle02	Werken. Deel 10. Alleen in de wereld. Deel 1	snie001	August		Snieders	Snieders, August	1825.0	1904.0	1880
smed001wazi01	Het wazige land	smed001	Alie		Smeding	Smeding, Alie	1890.0	1938.0	1925
snie001dits02	Werken. Deel 7. Dit sijn Snideriën	snie001	August		Snieders	Snieders, August	1825.0	1904.0	1893
quer001gesl09	Het geslacht der Santeljano's. 's Werelds daverende wedloop. Derde boek (onder ps. Joost Mendes)	quer001	Em.		Querido	Querido, Em.	1871.0	1943.0	1925
blaa012weer03	Weer veilig thuis	blaa012	Henriëtte		Blaauw	Blaauw, Henriëtte	1875.0	1949.0	1920
reyn008onbl01	Van vrouwenleven. Deel 5. De onbluschbare vlam	reyn008	Jeanne		Reyneke van Stuwe	Reyneke van Stuwe, Jeanne	1874.0	1951.0	1925
heij011vuur01	Vuurvlindertje	heij011	Herman		Heijermans	Heijermans, Herman	1864.0	1924.0	1925
heij011moor01	De moord in de trein	heij011	Herman		Heijermans	Heijermans, Herman	1864.0	1924.0	1925
gend001klei01	Kleine Inez	gend001	Reinier	van	Genderen Stort	Genderen Stort, Reinier van	1886.0	1942.0	1925
prin003uitl02	Uit het leven	prin003	Arij		Prins	Prins, Arij	1860.0	1922.0	1885
rola002over03	Overpeinzingen van een bramenzoeker	rola002	Richard		Roland Holst	Roland Holst, Richard	1868.0	1938.0	1923
looy001wond03	De wonderlijke avonturen van Zebedeus	looy001	Jac.	van	Looy	Looy, Jac. van	1855.0	1930.0	1925
amme001opst01	De opstandigen	amme001	Jo	van	Ammers-Küller	Ammers-Küller, Jo van	1884.0	1966.0	1925
osen002twee01	De tweelingen Flip en Henk	osen002	C.J.	van	Osenbruggen	Osenbruggen, C.J. van			1914
schu012katj03	De Katjangs	schu012	J.B.		Schuil	Schuil, J.B.	1875.0	1960.0	1912
zern001over01	De overgave	zern001	Elisabeth		Zernike	Zernike, Elisabeth	1891.0	1982.0	1925
jong003meri04	Merijntje Gijzen's jeugd. Deel 1. Het verraad	jong003	A.M.	de	Jong	Jong, A.M. de	1888.0	1943.0	1925
snie001waar02	Werken. Deel 6. Waar is de vader?	snie001	August		Snieders	Snieders, August	1825.0	1904.0	1874
snie001alle03	Werken. Deel 11. Alleen in de wereld. Deel 2	snie001	August		Snieders	Snieders, August	1825.0	1904.0	1880
snie001orge02	Werken. Deel 13. De orgeldraaier	snie001	August		Snieders	Snieders, August	1825.0	1904.0	1876
snie002nard02	Narda	snie002	Jan Renier		Snieders	Snieders, Jan Renier	1812.0	1888.0	1869
buys009ezel02	Het ezelken	buys009	Cyriel		Buysse	Buysse, Cyriel	1859.0	1932.0	1910
snie002leli02	De lelie van 't gehucht	snie002	Jan Renier		Snieders	Snieders, Jan Renier	1812.0	1888.0	1860
ucee001spoo01	Het spookhuis van Tandjong-Priok	ucee001			Ucee	Ucee	1890.0	1963.0	1925
helm003zuid01	Zuid-Zuid-West	helm003	Albert		Helman	Helman, Albert	1903.0	1996.0	1926
jong003meri05	Merijntje Gijzen's jeugd. Deel 2. Flierefluiters oponthoud	jong003	A.M.	de	Jong	Jong, A.M. de	1888.0	1943.0	1926
mela002ange03	Angeline's beloften	mela002			Melati van Java	Melati van Java	1853.0	1927.0	1879
snie001fort02	Werken. Deel 25. De fortuinzoekers	snie001	August		Snieders	Snieders, August	1825.0	1904.0	1858
snie001oran02	Werken. Deel 26. Oranje in de Kempen	snie001	August		Snieders	Snieders, August	1825.0	1904.0	1876
veth002prik02	Prikkel-idyllen. Deel 1	veth002	Cornelis		Veth	Veth, Cornelis	1880.0	1962.0	1912
noor019nina03	Nina Donker	noor019	Cornélie		Noordwal	Noordwal, Cornélie	1869.0	1928.0	1904
zegg001bijh01	Bij het hart van Indië	zegg001	Marie C.	van	Zeggelen	Zeggelen, Marie C. van	1870.0	1957.0	1926
marx002king02	De Kingfordschool	marx002	Cissy	van	Marxveldt	Marxveldt, Cissy van	1889.0	1948.0	1922
hans016knal01	De knalclub van 3A	hans016	D.		Hans	Hans, D.	1882.0	1945.0	1926
stre009leve02	'Het leven en de dood in den ast'	stre009	Stijn		Streuvels	Streuvels, Stijn	1871.0	1969.0	1926
reyn008pand01	Van vrouwenleven. Deel 6. Pandora's doos	reyn008	Jeanne		Reyneke van Stuwe	Reyneke van Stuwe, Jeanne	1874.0	1951.0	1926
thir001mijn01	Mijnheer pastoor en zijn vogelenparochie	thir001	Antoon		Thiry	Thiry, Antoon	1888.0	1954.0	1926
ucee001moor01	De moordende hand	ucee001			Ucee	Ucee	1890.0	1963.0	1926
thij006scho01	Schoolland	thij006	Theo		Thijssen	Thijssen, Theo	1879.0	1943.0	1925
smed001duiv01	Duivelsnaaigaren	smed001	Alie		Smeding	Smeding, Alie	1890.0	1938.0	1926
naef002letj01	Letje, of de weg naar het geluk	naef002	Top		Naeff	Naeff, Top	1878.0	1953.0	1926
knip034blau01	De blauwe draak	knip034	J.M.W.		Knipscheer	Knipscheer, J.M.W.	1908.0	1989.0	1926
reyn008succ01	Succes	reyn008	Jeanne		Reyneke van Stuwe	Reyneke van Stuwe, Jeanne	1874.0	1951.0	1926
olte001alfo01	Prozawerken in Maastrichtsch dialect	olte001	Alfons		Olterdissen	Olterdissen, Alfons	1865.0	1923.0	1919
snie001burg02	Werken. Deel 20. Burgerdeugd	snie001	August		Snieders	Snieders, August	1825.0	1904.0	1851
snie001zoow02	Werken. Deel 22. Zoo werd hij rijk	snie001	August		Snieders	Snieders, August	1825.0	1904.0	1882
marx002joop12	Joop en haar jongen	marx002	Cissy	van	Marxveldt	Marxveldt, Cissy van	1889.0	1948.0	1926
thir001vade01	De vader	thir001	Antoon		Thiry	Thiry, Antoon	1888.0	1954.0	1926
snie001klok02	Werken. Deel 28. Klokkentonen. Deel 2	snie001	August		Snieders	Snieders, August	1825.0	1904.0	1878
snie001land02	Werken. Deel 29. De landverrader	snie001	August		Snieders	Snieders, August	1825.0	1904.0	1853
kiev001uith08	Uit het leven van Dik Trom	kiev001	C.J.		Kieviet	Kieviet, C.J.	1858.0	1931.0	1891
penn006held03	De held van Spionkop. Verhaal uit den Boeren-oorlog (1899-1902)	penn006	Louwrens		Penning	Penning, Louwrens	1854.0	1927.0	1901
marx002joop10	Joop ter Heul's problemen	marx002	Cissy	van	Marxveldt	Marxveldt, Cissy van	1889.0	1948.0	1927
kiev001pime01	Pim en Kim	kiev001	C.J.		Kieviet	Kieviet, C.J.	1858.0	1931.0	1927
kiev001jong04	De jonge musicus	kiev001	C.J.		Kieviet	Kieviet, C.J.	1858.0	1931.0	1896
kiev001uitd01	Uit den riddertijd. Een historisch verhaal uit de jaren 1195-1197	kiev001	C.J.		Kieviet	Kieviet, C.J.	1858.0	1931.0	1900
veth002prik03	Prikkel-idyllen. Deel 2	veth002	Cornelis		Veth	Veth, Cornelis	1880.0	1962.0	1913
zern001spro01	Een sprookje	zern001	Elisabeth		Zernike	Zernike, Elisabeth	1891.0	1982.0	1927
fran022mask01	Maskeraad	fran022	E.		Franquinet	Franquinet, E.	1896.0	1974.0	1927
snie001klok01	Werken. Deel 27. Klokketonen. Deel 1	snie001	August		Snieders	Snieders, August	1825.0	1904.0	1878
jong003meri06	Merijntje Gijzen's jeugd. Deel 3. Onnozele kinderen	jong003	A.M.	de	Jong	Jong, A.M. de	1888.0	1943.0	1927
wit_001avon01	De avonturen van den muzikant	wit_001	Augusta	de	Wit	Wit, Augusta de	1864.0	1939.0	1927
buys009leve01	Het leven van Rozeke van Dalen	buys009	Cyriel		Buysse	Buysse, Cyriel	1859.0	1932.0	1905
leeu003iken01	Ik en mijn speelman	leeu003	Aart	van der	Leeuw	Leeuw, Aart van der	1876.0	1931.0	1927
prin003heil01	De heilige tocht	prin003	Arij		Prins	Prins, Arij	1860.0	1922.0	1927
smed001zond01	De zondaar	smed001	Alie		Smeding	Smeding, Alie	1890.0	1938.0	1927
cool004jant01	Jantje den schoenlapper en zijn Weensch kiendje	cool004	Antoon		Coolen	Coolen, Antoon	1897.0	1961.0	1927
reyn008krac01	Krach	reyn008	Jeanne		Reyneke van Stuwe	Reyneke van Stuwe, Jeanne	1874.0	1951.0	1927
verm025miet01	Mietje Mandemakers & Cie.	verm025	Edward		Vermeulen	Vermeulen, Edward	1861.0	1934.0	1927
brug004eva_01	Eva	brug004	Carry	van	Bruggen	Bruggen, Carry van	1881.0	1932.0	1927
rogg009onge01	De ongeloofelijke avonturen van Bram Vingerling	rogg009	Leonard		Roggeveen	Roggeveen, Leonard	1898.0	1959.0	1927
marx002zome01	Een zomerzotheid	marx002	Cissy	van	Marxveldt	Marxveldt, Cissy van	1889.0	1948.0	1927
smed001alse01	Als een bes in een hofje	smed001	Alie		Smeding	Smeding, Alie	1890.0	1938.0	1927
stam006fran01	Frans Naerebout	stam006	Jacob		Stamperius	Stamperius, Jacob	1858.0	1936.0	1890
cool004hung01	Hun grond verwaait	cool004	Antoon		Coolen	Coolen, Antoon	1897.0	1961.0	1927
avan003doll01	Dolly de danseres	avan003	T.		Avany	Avany, T.			1927
holt075bijd01	Bij den twaalfden klokslag	holt075	William		Holt	Holt, William	1881.0	1948.0	1927
fran007aanh01	Aan het vinkentouw	fran007	Fritz		Francken	Francken, Fritz	1893.0	1969.0	1928
marx002nieu03	Het nieuwe begin	marx002	Cissy	van	Marxveldt	Marxveldt, Cissy van	1889.0	1948.0	1924
cara005twee01	De tweelingzusjes Wil en Til	cara005			Cara	Cara	1884.0		1928
terv003verl01	Het verloren zusje	terv003	Lina		Tervooren	Tervooren, Lina	1874.0	1954.0	1928
jong003meri07	Merijntje Gijzen's jeugd. Deel 4. In de draaikolk	jong003	A.M.	de	Jong	Jong, A.M. de	1888.0	1943.0	1928
smed001tijn01	Tijne van Hilletje	smed001	Alie		Smeding	Smeding, Alie	1890.0	1938.0	1928
fran018hakb01	Hakbek, de kraai	fran018	Simon		Franke	Franke, Simon	1880.0	1957.0	1928
abko001frit03	Frits van Duuren	abko001	Chr.	van	Abkoude	Abkoude, Chr. van	1880.0	1960.0	1916
dam_093fred01	Fred Donders onder de Arabieren	dam_093	C.F.	van	Dam	Dam, C.F. van			1928
blon001miel01	Mielke	blon001	Hendrik		Blondeel	Blondeel, Hendrik	1874.0	1950.0	1928
sche034frat01	Fratilamur	sche034	Arthur	van	Schendel	Schendel, Arthur van	1874.0	1946.0	1928
timm010piet01	Pieter Breughel, zoo heb ik u uit uwe werken geroken	timm010	Felix		Timmermans	Timmermans, Felix	1886.0	1947.0	1928
brug007verl01	De verlaten man	brug007	Kees	van	Bruggen	Bruggen, Kees van	1874.0	1960.0	1928
clae004witt01	De Witte	clae004	Ernest		Claes	Claes, Ernest	1885.0	1968.0	1920
dekk007zijn01	Zijn wereld	dekk007	Maurits		Dekker	Dekker, Maurits	1896.0	1962.0	1928
holt075gehe01	De geheime kamer van het Cecil-hotel	holt075	William		Holt	Holt, William	1881.0	1948.0	1928
thir001izeg01	Izegrim	thir001	Antoon		Thiry	Thiry, Antoon	1888.0	1954.0	1929
flee001opin01	Opinies van Proke Plebs	flee001	Emiel		Fleerackers	Fleerackers, Emiel	1877.0	1948.0	1925
snie001voet02	Werken. Deel 33. De voetbranders	snie001	August		Snieders	Snieders, August	1825.0	1904.0	1870
vlet002lang03	De lange mid-voor van T.T.T. Een verhaal voor voetballiefhebbers	vlet002	A.C.C.	de	Vletter	Vletter, A.C.C. de	1866.0	1935.0	1929
