ti_id	titel	jaar	druk	categorie	voornaam	voorvoegsel	achternaam	uitgever	plaats_van_uitgave	cc_land	genre	geplaatst	link naar DBNL.org	author_id	year_start	year_end	year_precision	decade_start	decade_end	is_anonymous	no_author_id	is_magazine	is_prose	reprint_id	orig_jaar	best_jaar	Naam	Volledige voornaam	Personalia	active_start	active_end	dob_string	dob_location	dob_day	dob_month	dob_year	dob_century	dod_string	dod_location	dod_day	dod_month	dod_year	dod_century
marx002kwik03	Kwikzilver	1930	2de druk	herdruk	Cissy	van	Marxveldt	Valkhoff & Co.	Amsterdam	nl	proza	marx002kwik03_01	https://www.dbnl.org/tekst/marx002kwik03_01	marx002	1930	1930	exact	1930	1930	False	False	False	True			1930	Marxveldt, Cissy van		(Oranjewoud 24 november 1889 - Bussum 31 oktober 1948)	1917	1950	Oranjewoud 24 november 1889	Oranjewoud	24.0	11.0	1889.0	19.0	Bussum 31 oktober 1948	Bussum	31.0	10.0	1948.0	20.0
zern001gere01	De gereede glimlach	1930	1ste druk	werk	Elisabeth		Zernike	C.A. Mees	Santpoort	nl	proza	zern001gere01_01	https://www.dbnl.org/tekst/zern001gere01_01	zern001	1930	1930	exact	1930	1930	False	False	False	True			1930	Zernike, Elisabeth		(Amsterdam 8 juli 1891 - Laren 12 maart 1982)	1920	1963	Amsterdam 8 juli 1891	Amsterdam	8.0	7.0	1891.0	19.0	Laren 12 maart 1982	Laren	12.0	3.0	1982.0	20.0
ziel003duis01	Het duistere bloed	1930	1ste druk	werk	Lode		Zielens	Elsevier	Amsterdam	nl	proza	ziel003duis01_01	https://www.dbnl.org/tekst/ziel003duis01_01	ziel003	1930	1930	exact	1930	1930	False	False	False	True			1930	Zielens, Lode		(Antwerpen 13 juni 1901 - Antwerpen 28 november 1944)	1930	1940	Antwerpen 13 juni 1901	Antwerpen	13.0	6.0	1901.0	20.0	Antwerpen 28 november 1944	Antwerpen	28.0	11.0	1944.0	20.0
amme001vrou01	Vrouwenkruistocht	1930	1ste druk	werk	Jo	van	Ammers-Küller	Meulenhoff	Amsterdam	nl	proza	amme001vrou01_01	https://www.dbnl.org/tekst/amme001vrou01_01	amme001	1930	1930	exact	1930	1930	False	False	False	True			1930	Ammers-Küller, Jo van	[Johanna]	(Noordeloos 13 augustus 1884 - Bakel 23 januari 1966)	1925	1932	Noordeloos 13 augustus 1884	Noordeloos	13.0	8.0	1884.0	19.0	Bakel 23 januari 1966	Bakel	23.0	1.0	1966.0	20.0
wit_001wijd01	De wijdere wereld	1930	1ste druk	werk	Augusta	de	Wit	Querido	Amsterdam	nl	proza	wit_001wijd01_01	https://www.dbnl.org/tekst/wit_001wijd01_01	wit_001	1930	1930	exact	1930	1930	False	False	False	True			1930	Wit, Augusta de		(Sibolga (Sumatra) 25 november 1864 - Baarn 9 februari 1939)	1899	1932	Sibolga (Sumatra) 25 november 1864	Sibolga (Sumatra)	25.0	11.0	1864.0	19.0	Baarn 9 februari 1939	Baarn	9.0	2.0	1939.0	20.0
geze002vlaa01	Vlaamsche volksvertelsels	1930	1ste druk	werk	Guido		Gezelle	Bigot en Van Rossum	Amsterdam	nl	proza	geze002vlaa01_01	https://www.dbnl.org/tekst/geze002vlaa01_01	geze002	1930	1930	exact	1930	1930	False	False	False	True			1930	Gezelle, Guido	[Guido Petrus Theodorus Josephus]	(Brugge 1 mei 1830 - Brugge 27 november 1899)	1930	1930	Brugge 1 mei 1830	Brugge	1.0	5.0	1830.0	19.0	Brugge 27 november 1899	Brugge	27.0	11.0	1899.0	19.0
fabr005wond03	De wonderbaarlijke avonturen van Bartje Kokliko. Deel 2	1930	1ste druk	werk	Johan		Fabricius	De Erven De wed. J. van Nelle	Rotterdam	nl	proza	fabr005wond03_01	https://www.dbnl.org/tekst/fabr005wond03_01	fabr005	1930	1930	exact	1930	1930	False	False	False	True			1930	Fabricius, Johan	[Johan Johannes]	(Bandung 24 augustus 1899 - Glimmen 21 juni 1981)	1930	1961	Bandung 24 augustus 1899	Bandung	24.0	8.0	1899.0	19.0	Glimmen 21 juni 1981	Glimmen	21.0	6.0	1981.0	20.0
cool004donk01	Het donkere licht	1930	4de druk	herdruk	Antoon		Coolen	Nijgh & Van Ditmar	Rotterdam	nl	proza	cool004donk01_01	https://www.dbnl.org/tekst/cool004donk01_01	cool004	1929	1929	exact	1930	1930	False	False	False	True	cool004donk01	1929-1929	1929-1929	Coolen, Antoon	[Antonius Franciscus]	(Wijlre 17 april 1897 - Eindhoven 9 november 1961)	1921	1953	Wijlre 17 april 1897	Wijlre	17.0	4.0	1897.0	19.0	Eindhoven 9 november 1961	Eindhoven	9.0	11.0	1961.0	20.0
blaa012vrie01	Vriendinnen	1930	5de druk	herdruk	Henriëtte		Blaauw	Kluitman	Alkmaar	nl	proza	blaa012vrie01_01	https://www.dbnl.org/tekst/blaa012vrie01_01	blaa012	1910	1910	exact	1930	1930	False	False	False	True	blaa012vrie01	1910-1910	1910-1910	Blaauw, Henriëtte	[Henriëtte Sophia]	(Veenwouden 5 februari 1875 - Zeist 15 februari 1949)	1910	1931	Veenwouden 5 februari 1875	Veenwouden	5.0	2.0	1875.0	19.0	Zeist 15 februari 1949	Zeist	15.0	2.0	1949.0	20.0
vrie011ever01	Evert in turfland	1930	1ste druk	werk	Anne	de	Vries	Noordhoff	Groningen	nl	proza	vrie011ever01_01	https://www.dbnl.org/tekst/vrie011ever01_01	vrie011	1930	1930	exact	1930	1930	False	False	False	True			1930	Vries, Anne de		(Assen 22 mei 1904 - Zeist 29 november 1964)	1930	1957	Assen 22 mei 1904	Assen	22.0	5.0	1904.0	20.0	Zeist 29 november 1964	Zeist	29.0	11.0	1964.0	20.0
wals004dood01	De dood in het dorp	1930	1ste druk	werk	Gerard		Walschap	Het Kompas/De Spieghel	Mechelen/Amsterdam	vn	proza	wals004dood01_01	https://www.dbnl.org/tekst/wals004dood01_01	wals004	1930	1930	exact	1930	1930	False	False	False	True			1930	Walschap, Gerard	[Jacob Lodewijk Gerard]	(Londerzeel (Sint-Jozef) 9 juli 1898 - Antwerpen 25 oktober 1989)	1929	1943	Londerzeel (Sint-Jozef) 9 juli 1898	Londerzeel (Sint-Jozef)	9.0	7.0	1898.0	19.0	Antwerpen 25 oktober 1989	Antwerpen	25.0	10.0	1989.0	20.0
smed001domi01	De domineesvrouw van Blankenstein	1930	1ste druk	werk	Alie		Smeding	Nijgh en Van Ditmar	Rotterdam	nl	proza	smed001domi01_01	https://www.dbnl.org/tekst/smed001domi01_01	smed001	1930	1930	exact	1930	1930	False	False	False	True			1930	Smeding, Alie		(Enkhuizen 17 juli 1890 - Utrecht 5 juli 1938)	1920	1939	Enkhuizen 17 juli 1890	Enkhuizen	17.0	7.0	1890.0	19.0	Utrecht 5 juli 1938	Utrecht	5.0	7.0	1938.0	20.0
slau001schu01	Schuim en asch	1930	1ste druk	werk	J.		Slauerhoff	Van Dishoeck	Bussum	nl	proza	slau001schu01_01	https://www.dbnl.org/tekst/slau001schu01_01	slau001	1930	1930	exact	1930	1930	False	False	False	True			1930	Slauerhoff, J.	[Jan Jacob]	(Leeuwarden 14 september 1898 - Hilversum 5 oktober 1936)	1930	1937	Leeuwarden 14 september 1898	Leeuwarden	14.0	9.0	1898.0	19.0	Hilversum 5 oktober 1936	Hilversum	5.0	10.0	1936.0	20.0
ouds001inme01	In memoriam	1930	1ste druk	werk	J.	van	Oudshoorn	Van Dishoeck	Bussum	nl	proza	ouds001inme01_01	https://www.dbnl.org/tekst/ouds001inme01_01	ouds001	1930	1930	exact	1930	1930	False	False	False	True			1930	Oudshoorn, J. van		(Den Haag 20 december 1876 - Den Haag 31 juli 1951)	1914	1965	Den Haag 20 december 1876	Den Haag	20.0	12.0	1876.0	19.0	Den Haag 31 juli 1951	Den Haag	31.0	7.0	1951.0	20.0
keni001apos01	De apostels van het nieuwe rijk	1930	1ste druk	werk	Paul		Kenis	De Arbeiderspers	Amsterdam	nl	proza	keni001apos01_01	https://www.dbnl.org/tekst/keni001apos01_01	keni001	1930	1930	exact	1930	1930	False	False	False	True			1930	Kenis, Paul		(Bocholt 11 juli 1885 - Brussel 28 juli 1934)	1914	1930	Bocholt 11 juli 1885	Bocholt	11.0	7.0	1885.0	19.0	Brussel 28 juli 1934	Brussel	28.0	7.0	1934.0	20.0
brun005monn01	De monnik in het westen	1930	1ste druk	werk	Victor J.		Brunclair	Regenboog	Antwerpen	be	proza	brun005monn01_01	https://www.dbnl.org/tekst/brun005monn01_01	brun005	1930	1930	exact	1930	1930	False	False	False	True			1930	Brunclair, Victor J.		(Antwerpen 18 oktober 1899 - Lagelund (Sleeswijk-Holstein) 21 november 1944)	1917	1930	Antwerpen 18 oktober 1899	Antwerpen	18.0	10.0	1899.0	19.0	Lagelund (Sleeswijk-Holstein) 21 november 1944	Lagelund (Sleeswijk-Holstein)	21.0	11.0	1944.0	20.0
boud007klop01	De klop op de deur	1930	1ste druk	werk	Ina		Boudier-Bakker	Van Kampen	Amsterdam	nl	proza	boud007klop01_01	https://www.dbnl.org/tekst/boud007klop01_01	boud007	1930	1930	exact	1930	1930	False	False	False	True			1930	Boudier-Bakker, Ina	[Klaziena]	(Amsterdam 15 april 1875 - Utrecht 26 december 1966)	1903	1956	Amsterdam 15 april 1875	Amsterdam	15.0	4.0	1875.0	19.0	Utrecht 26 december 1966	Utrecht	26.0	12.0	1966.0	20.0
maas003vers02	Verstooteling	1930	4de druk	herdruk	H.H.J.		Maas	Schoonderbeek	Laren	nl	proza	maas003vers02_01	https://www.dbnl.org/tekst/maas003vers02_01	maas003	1907	1907	exact	1930	1930	False	False	False	True	maas003vers02	1907-1907	1907-1907	Maas, H.H.J.	[Herman]	(Oostrum 24 februari 1877 - Eindhoven 27 januari 1958)	1907	1910	Oostrum 24 februari 1877	Oostrum	24.0	2.0	1877.0	19.0	Eindhoven 27 januari 1958	Eindhoven	27.0	1.0	1958.0	20.0
snie002hutv02	De hut van Wartje Nulph	1930	?	herdruk	Jan Renier		Snieders	Maatschappij voor God en 't volk	Antwerpen	be	proza	snie002hutv02_01	https://www.dbnl.org/tekst/snie002hutv02_01	snie002	1853	1853	exact	1930	1930	False	False	False	True	snie002hutv02	1853-1853	1853-1853	Snieders, Jan Renier		(Bladel 22 november 1812 - Turnhout 9 april 1888)	1852	1923	Bladel 22 november 1812	Bladel	22.0	11.0	1812.0	19.0	Turnhout 9 april 1888	Turnhout	9.0	4.0	1888.0	19.0
snie001vill01	Werken. Deel 38. Villa Pladelle	1931	1ste druk	uitgave	August		Snieders	Maatschappij voor God en 't volk	Antwerpen	be	proza	snie001vill01_01	https://www.dbnl.org/tekst/snie001vill01_01	snie001	1931	1931	exact	1930	1930	False	False	False	True			1931	Snieders, August		(Bladel 8 mei 1825 - Borgerhout 19 november 1904)	1851	1931	Bladel 8 mei 1825	Bladel	8.0	5.0	1825.0	19.0	Borgerhout 19 november 1904	Borgerhout	19.0	11.0	1904.0	20.0
snie001fata02	Werken. Deel 39. Fata morgana. Deel 1	1931	1ste druk	uitgave	August		Snieders	Maatschappij voor God en 't volk	Antwerpen	be	proza	snie001fata02_01	https://www.dbnl.org/tekst/snie001fata02_01	snie001	1887	1887	exact	1930	1930	False	False	False	True	snie001fata02	1887-1887	1887-1887	Snieders, August		(Bladel 8 mei 1825 - Borgerhout 19 november 1904)	1851	1931	Bladel 8 mei 1825	Bladel	8.0	5.0	1825.0	19.0	Borgerhout 19 november 1904	Borgerhout	19.0	11.0	1904.0	20.0
snie001fata03	Werken. Deel 40. Fata morgana. Deel 2	1931	1ste druk	uitgave	August		Snieders	Maatschappij voor God en 't volk	Antwerpen	be	proza	snie001fata03_01	https://www.dbnl.org/tekst/snie001fata03_01	snie001	1887	1887	exact	1930	1930	False	False	False	True	snie001fata03	1887-1887	1887-1887	Snieders, August		(Bladel 8 mei 1825 - Borgerhout 19 november 1904)	1851	1931	Bladel 8 mei 1825	Bladel	8.0	5.0	1825.0	19.0	Borgerhout 19 november 1904	Borgerhout	19.0	11.0	1904.0	20.0
gisb002hoev01	De hoeve van Aptonga. Verhaal uit den tijd van den H. Cyprianus, bisschop van Carthago 	1931	1ste druk	werk	V.	van	Gisbergen	R.K. Jongensweeshuis	Tilburg	nl	proza	gisb002hoev01_01	https://www.dbnl.org/tekst/gisb002hoev01_01	gisb002	1931	1931	exact	1930	1930	False	False	False	True			1931	Gisbergen, V. van			1931	1931												
blaa012gehe02	Het geheim van Tante Saar	1931	3de druk	herdruk	Henriëtte		Blaauw	Gebr. Kluitman	Alkmaar	nl	proza	blaa012gehe02_01	https://www.dbnl.org/tekst/blaa012gehe02_01	blaa012	1923	1923	exact	1930	1930	False	False	False	True	blaa012gehe02	1923-1923	1923-1923	Blaauw, Henriëtte	[Henriëtte Sophia]	(Veenwouden 5 februari 1875 - Zeist 15 februari 1949)	1910	1931	Veenwouden 5 februari 1875	Veenwouden	5.0	2.0	1875.0	19.0	Zeist 15 februari 1949	Zeist	15.0	2.0	1949.0	20.0
feen003kobu01	Kobus Wempe  	1931	1ste druk	werk	Ruurd		Feenstra	Gebr. Kluitman	Alkmaar	nl	proza	feen003kobu01_01	https://www.dbnl.org/tekst/feen003kobu01_01	feen003	1931	1931	exact	1930	1930	False	False	False	True			1931	Feenstra, Ruurd		(1904 -   1974)	1931	1931	1904				1904.0	20.0	1974				1974.0	20.0
huet028club01	De club uit Rustoord	1931	1ste druk	werk	B.	van	Huët	Wed. J. van Nelle	Rotterdam	nl	proza	huet028club01_01	https://www.dbnl.org/tekst/huet028club01_01	huet028	1931	1931	exact	1930	1930	False	False	False	True			1931	Huët, B. van		(?(19de eeuw))	1931	1931	?(19de eeuw)					19.0						
balj001vleg01	De vlegeljaren van een H.B.S.-er	1931	1ste druk	werk	J.P.		Baljé	De Steenuil	Amsterdam	nl	proza	balj001vleg01_01	https://www.dbnl.org/tekst/balj001vleg01_01	balj001	1931	1931	exact	1930	1930	False	False	False	True			1931	Baljé, J.P.	[Jozias Pieter]	(Vlissingen 1902 - Amsterdam  1974)	1931	1931	Vlissingen 1902	Vlissingen			1902.0	20.0	Amsterdam  1974	Amsterdam 			1974.0	20.0
abko001circ02	De circusclown of de lotgevallen van Daantje	1931	2de druk	herdruk	Chr.	van	Abkoude	Kluitman	Alkmaar	nl	proza	abko001circ02_01	https://www.dbnl.org/tekst/abko001circ02_01	abko001	1926	1926	exact	1930	1930	False	False	False	True	abko001circ02	1926-1926	1926-1926	Abkoude, Chr. van	[Christiaan Frederik (Chris)]	(Rotterdam 6 november 1880 - Portland (Oregon) 2 januari 1960)	1907	1931	Rotterdam 6 november 1880	Rotterdam	6.0	11.0	1880.0	19.0	Portland (Oregon) 2 januari 1960	Portland (Oregon)	2.0	1.0	1960.0	20.0
hich002afke07	Afke's tiental	1931	9de druk	herdruk	Nynke	van	Hichtum	Gebr. Kluitman	Alkmaar	nl	proza	hich002afke07_01	https://www.dbnl.org/tekst/hich002afke07_01	hich002	1931	1931	exact	1930	1930	False	False	False	True			1931	Hichtum, Nynke van		(Nes 13 februari 1860 - Hilversum 9 januari 1939)	1899	1931	Nes 13 februari 1860	Nes	13.0	2.0	1860.0	19.0	Hilversum 9 januari 1939	Hilversum	9.0	1.0	1939.0	20.0
reyn008roma02	De roman der getrouwde vrouwen	1931	1ste druk	werk	Jeanne		Reyneke van Stuwe	Veen	Amsterdam	nl	proza	reyn008roma02_01	https://www.dbnl.org/tekst/reyn008roma02_01	reyn008	1931	1931	exact	1930	1930	False	False	False	True			1931	Reyneke van Stuwe, Jeanne	[Jeane Henriette Reine Reijneke]	(Soerakarta 1 september 1874 - Den Haag 24 juli 1951)	1898	1937	Soerakarta 1 september 1874	Soerakarta	1.0	9.0	1874.0	19.0	Den Haag 24 juli 1951	Den Haag	24.0	7.0	1951.0	20.0
assc007rozi01	Rozijntje	1931	1ste druk	werk	Clara		Asscher-Pinkhof	Menno Hertzberger	Amsterdam	nl	proza	assc007rozi01_01	https://www.dbnl.org/tekst/assc007rozi01_01	assc007	1931	1931	exact	1930	1930	False	False	False	True			1931	Asscher-Pinkhof, Clara		(Amsterdam 25 oktober 1896 - Haifa 25 november 1984)	1931	1932	Amsterdam 25 oktober 1896	Amsterdam	25.0	10.0	1896.0	19.0	Haifa 25 november 1984	Haifa	25.0	11.0	1984.0	20.0
braa002hamp01	Hampton Court	1931	1ste druk	werk	Menno	ter	Braak	Nijgh & Van Ditmar	Rotterdam	nl	proza	braa002hamp01_01	https://www.dbnl.org/tekst/braa002hamp01_01	braa002	1931	1931	exact	1930	1930	False	False	False	True			1931	Braak, Menno ter		(Eibergen 26 januari 1902 - Den Haag 15 mei 1940)	1931	1933	Eibergen 26 januari 1902	Eibergen	26.0	1.0	1902.0	20.0	Den Haag 15 mei 1940	Den Haag	15.0	5.0	1940.0	20.0
roel004kome01	Komen en gaan	1931	2de druk	herdruk	Maurice		Roelants			be	proza	roel004kome01_01	https://www.dbnl.org/tekst/roel004kome01_01	roel004	1927	1927	exact	1930	1930	False	False	False	True	roel004kome01	1927-1927	1927-1927	Roelants, Maurice		(Gent 19 december 1895 - Sint-Martens-Lennik 25 april 1966)	1927	1937	Gent 19 december 1895	Gent	19.0	12.0	1895.0	19.0	Sint-Martens-Lennik 25 april 1966	Sint-Martens-Lennik	25.0	4.0	1966.0	20.0
smed001harl01	Harlekijntje	1931	1ste druk	werk	Alie		Smeding	Nijgh & Van Ditmar	Rotterdam	nl	proza	smed001harl01_01	https://www.dbnl.org/tekst/smed001harl01_01	smed001	1931	1931	exact	1930	1930	False	False	False	True			1931	Smeding, Alie		(Enkhuizen 17 juli 1890 - Utrecht 5 juli 1938)	1920	1939	Enkhuizen 17 juli 1890	Enkhuizen	17.0	7.0	1890.0	19.0	Utrecht 5 juli 1938	Utrecht	5.0	7.0	1938.0	20.0
scha043wond01	Het wonder der liefde	1931	1ste druk	werk	Carel		Scharten	Maatschappij tot verspreiding van goede en goedkoope lectuur	Amsterdam	nl	proza	scha043wond01_01	https://www.dbnl.org/tekst/scha043wond01_01	scha043	1931	1931	exact	1930	1930	False	False	False	True			1931	Scharten, Carel	[Carel Theodoor]	(Middelburg 14 maart 1878 - Florence 30 oktober 1950)	1931	1931	Middelburg 14 maart 1878	Middelburg	14.0	3.0	1878.0	19.0	Florence 30 oktober 1950	Florence	30.0	10.0	1950.0	20.0
szek002rubb01	Rubber	1931	1ste druk	werk	M.H.		Székely-Lulofs	Elsevier	Amsterdam	nl	proza	szek002rubb01_01	https://www.dbnl.org/tekst/szek002rubb01_01	szek002	1931	1931	exact	1930	1930	False	False	False	True			1931	Székely-Lulofs, M.H.	[Madelon Hermine]	(Soerabaja 24 juni 1899 - Amsterdam 22 mei 1958)	1931	1937	Soerabaja 24 juni 1899	Soerabaja	24.0	6.0	1899.0	19.0	Amsterdam 22 mei 1958	Amsterdam	22.0	5.0	1958.0	20.0
wals004eric01	Eric	1931	1ste druk	werk	Gerard		Walschap			be	proza	wals004eric01_01	https://www.dbnl.org/tekst/wals004eric01_01	wals004	1931	1931	exact	1930	1930	False	False	False	True			1931	Walschap, Gerard	[Jacob Lodewijk Gerard]	(Londerzeel (Sint-Jozef) 9 juli 1898 - Antwerpen 25 oktober 1989)	1929	1943	Londerzeel (Sint-Jozef) 9 juli 1898	Londerzeel (Sint-Jozef)	9.0	7.0	1898.0	19.0	Antwerpen 25 oktober 1989	Antwerpen	25.0	10.0	1989.0	20.0
blaa012goud01	De gouden vogel en andere verhalen	1931	1ste druk	werk	Henriëtte		Blaauw	Kluitman	Alkmaar	nl	proza	blaa012goud01_01	https://www.dbnl.org/tekst/blaa012goud01_01	blaa012	1931	1931	exact	1930	1930	False	False	False	True			1931	Blaauw, Henriëtte	[Henriëtte Sophia]	(Veenwouden 5 februari 1875 - Zeist 15 februari 1949)	1910	1931	Veenwouden 5 februari 1875	Veenwouden	5.0	2.0	1875.0	19.0	Zeist 15 februari 1949	Zeist	15.0	2.0	1949.0	20.0
abko001hoef01	Hoe Fred aviateur werd	1931	1ste druk	werk	Chr.	van	Abkoude	Gebr. Kluitman	Alkmaar	nl	proza	abko001hoef01_01	https://www.dbnl.org/tekst/abko001hoef01_01	abko001	1931	1931	exact	1930	1930	False	False	False	True			1931	Abkoude, Chr. van	[Christiaan Frederik (Chris)]	(Rotterdam 6 november 1880 - Portland (Oregon) 2 januari 1960)	1907	1931	Rotterdam 6 november 1880	Rotterdam	6.0	11.0	1880.0	19.0	Portland (Oregon) 2 januari 1960	Portland (Oregon)	2.0	1.0	1960.0	20.0
helm003hart01	Hart zonder land	1931	2de druk	herdruk	Albert		Helman			nl	proza	helm003hart01_01	https://www.dbnl.org/tekst/helm003hart01_01	helm003	1929	1929	exact	1930	1930	False	False	False	True	helm003hart01	1929-1929	1929-1929	Helman, Albert		(Paramaribo 7 november 1903 - Amsterdam 10 juli 1996)	1926	1999	Paramaribo 7 november 1903	Paramaribo	7.0	11.0	1903.0	20.0	Amsterdam 10 juli 1996	Amsterdam	10.0	7.0	1996.0	20.0
dool001drui01	De druivenplukkers	1931	1ste druk	werk	A.	den	Doolaard	Querido	Amsterdam	nl	proza	dool001drui01_01	https://www.dbnl.org/tekst/dool001drui01_01	dool001	1931	1931	exact	1930	1930	False	False	False	True			1931	Doolaard, A. den		(Zwolle 7 februari 1901 - Hoenderloo 26 juni 1994)	1929	1938	Zwolle 7 februari 1901	Zwolle	7.0	2.0	1901.0	20.0	Hoenderloo 26 juni 1994	Hoenderloo	26.0	6.0	1994.0	20.0
dekk007amst01	Amsterdam	1931	1ste druk	werk	Maurits		Dekker	Blitz	Amsterdam	nl	proza	dekk007amst01_01	https://www.dbnl.org/tekst/dekk007amst01_01	dekk007	1931	1931	exact	1930	1930	False	False	False	True			1931	Dekker, Maurits	[Maurits Rudolf Joël]	(Amsterdam 16 juli 1896 - Amsterdam 7 oktober 1962)	1928	1957	Amsterdam 16 juli 1896	Amsterdam	16.0	7.0	1896.0	19.0	Amsterdam 7 oktober 1962	Amsterdam	7.0	10.0	1962.0	20.0
dekk007mand01	De man die een ander was	1931	1ste druk	werk	Maurits		Dekker	Nederlandsche Uitgeversmaatschappij	Amsterdam	nl	proza	dekk007mand01_01	https://www.dbnl.org/tekst/dekk007mand01_01	dekk007	1931	1931	exact	1930	1930	False	False	False	True			1931	Dekker, Maurits	[Maurits Rudolf Joël]	(Amsterdam 16 juli 1896 - Amsterdam 7 oktober 1962)	1928	1957	Amsterdam 16 juli 1896	Amsterdam	16.0	7.0	1896.0	19.0	Amsterdam 7 oktober 1962	Amsterdam	7.0	10.0	1962.0	20.0
marx002puck01	Puck van Holten	1931	1ste druk	werk	Cissy	van	Marxveldt	Valkhoff & Co.	Amersfoort	nl	proza	marx002puck01_01	https://www.dbnl.org/tekst/marx002puck01_01	marx002	1931	1931	exact	1930	1930	False	False	False	True			1931	Marxveldt, Cissy van		(Oranjewoud 24 november 1889 - Bussum 31 oktober 1948)	1917	1950	Oranjewoud 24 november 1889	Oranjewoud	24.0	11.0	1889.0	19.0	Bussum 31 oktober 1948	Bussum	31.0	10.0	1948.0	20.0
crof001wiei01	Wie is S.S. 777?	1931	1ste druk	werk	Edward G.		Croffts	Z.n.	z.p.	nl	proza	crof001wiei01_01	https://www.dbnl.org/tekst/crof001wiei01_01	crof001	1931	1931	exact	1930	1930	False	False	False	True			1931	Croffts, Edward G.		(?(20ste eeuw))	1931	1931	?(20ste eeuw)					20.0						
vlet002club01	De club van tweemaal zeven	1932	1ste druk	werk	A.C.C.	de	Vletter	Gebr. Kluitman	Alkmaar	nl	proza	vlet002club01_01	https://www.dbnl.org/tekst/vlet002club01_01	vlet002	1932	1932	exact	1930	1930	False	False	False	True			1932	Vletter, A.C.C. de	[Antony Cornelis Christiaan]	(Scheveningen 17 september 1866 - Den Haag  1935)	1902	1932	Scheveningen 17 september 1866	Scheveningen	17.0	9.0	1866.0	19.0	Den Haag  1935	Den Haag 			1935.0	20.0
artz002acht01	Achter ronkende motoren	1932	1ste druk	werk	Marcel J.A.		Artz	B.J. Smit & Co	Amsterdam	nl	proza	artz002acht01_01	https://www.dbnl.org/tekst/artz002acht01_01	artz002	1932	1932	exact	1930	1930	False	False	False	True			1932	Artz, Marcel J.A.		(? -   ?(20ste eeuw))	1932	1943	?						?(20ste eeuw)					20.0
wehl002bosc01	De Boschjes-club	1932	3de druk	herdruk	Nannie	van	Wehl	G.B. van Goor Zonen	Den Haag	nl	proza	wehl002bosc01_01	https://www.dbnl.org/tekst/wehl002bosc01_01	wehl002	1905	1905	exact	1930	1930	False	False	False	True	wehl002bosc01	1905-1905	1905-1905	Wehl, Nannie van	[Susanna Jacoba Adriana]	(Den Haag 12 november 1880 -   1944)	1905	1910	Den Haag 12 november 1880	Den Haag	12.0	11.0	1880.0	19.0	1944				1944.0	20.0
rive001paul01	Paul's avontuur in Limburg. Een spannend verhaal voor jongens	1932	1ste druk	werk	Hans	de la	Rive Box	Uitgeverij Helmond	Helmond	nl	proza	rive001paul01_01	https://www.dbnl.org/tekst/rive001paul01_01	rive001	1932	1932	exact	1930	1930	False	False	False	True			1932	Rive Box, Hans de la		(Amsterdam 4 april 1906 - Hilversum 16 mei 1985)	1932	1932	Amsterdam 4 april 1906	Amsterdam	4.0	4.0	1906.0	20.0	Hilversum 16 mei 1985	Hilversum	16.0	5.0	1985.0	20.0
snie001intv02	Werken. Deel 42. In 't vervallen huis	1932	1ste druk	uitgave	August		Snieders	Bogaerts	's Hertogenbosch	be	proza	snie001intv02_01	https://www.dbnl.org/tekst/snie001intv02_01	snie001	1867	1867	exact	1930	1930	False	False	False	True	snie001intv02	1867-1867	1867-1867	Snieders, August		(Bladel 8 mei 1825 - Borgerhout 19 november 1904)	1851	1931	Bladel 8 mei 1825	Bladel	8.0	5.0	1825.0	19.0	Borgerhout 19 november 1904	Borgerhout	19.0	11.0	1904.0	20.0
snie001nach02	Werken. Deel 45. De nachtraven	1932	1ste druk	uitgave	August		Snieders	Maatschappij voor God en 't volk	Antwerpen	be	proza	snie001nach02_01	https://www.dbnl.org/tekst/snie001nach02_01	snie001	1884	1884	exact	1930	1930	False	False	False	True	snie001nach02	1884-1884	1884-1884	Snieders, August		(Bladel 8 mei 1825 - Borgerhout 19 november 1904)	1851	1931	Bladel 8 mei 1825	Bladel	8.0	5.0	1825.0	19.0	Borgerhout 19 november 1904	Borgerhout	19.0	11.0	1904.0	20.0
flee001kijk01	Kijkkast	1932	5de druk	herdruk	Emiel		Fleerackers	Bode van het H. Hart	Alken	be	proza	flee001kijk01_01	https://www.dbnl.org/tekst/flee001kijk01_01	flee001	1921	1921	exact	1930	1930	False	False	False	True	flee001kijk01	1921-1921	1921-1921	Fleerackers, Emiel		(Turnhout 17 april 1877 - Turnhout 1 juli 1948)	1921	1935	Turnhout 17 april 1877	Turnhout	17.0	4.0	1877.0	19.0	Turnhout 1 juli 1948	Turnhout	1.0	7.0	1948.0	20.0
